date,broad_all_1x,liquid5_1x,core4_1x,core3_1x,eth_bnb_1x,eth_only_1x
2025-12-21 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2025-12-22 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2025-12-23 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2025-12-24 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2025-12-25 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2025-12-26 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2025-12-27 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2025-12-28 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2025-12-29 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2025-12-30 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2025-12-31 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-01 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-02 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-03 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-04 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-05 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-06 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-07 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-08 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-09 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-10 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-11 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-12 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-13 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-14 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-15 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-16 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-17 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-18 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-19 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-20 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-21 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-22 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-23 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-24 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-25 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-26 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-27 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-28 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-29 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-30 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-01-31 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-02-01 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-02-02 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-02-03 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-02-04 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-02-05 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-02-06 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-02-07 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-02-08 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-02-09 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-02-10 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-02-11 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-02-12 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-02-13 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-02-14 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-02-15 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-02-16 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-02-17 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-02-18 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-02-19 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-02-20 00:00:00+00:00,-0.02893372626,-0.02435298056,-0.02172301529,-0.02835630928,-0.02535820157,-0.01438391983
2026-02-21 00:00:00+00:00,-0.0356948141,-0.03129358962,-0.02697192766,-0.03284611575,-0.03224910259,-0.02191126248
2026-02-22 00:00:00+00:00,-0.0419924159,-0.03909823817,-0.03556533344,-0.04168531767,-0.04158754144,-0.03214601775
2026-02-23 00:00:00+00:00,-0.0419924159,-0.03909823817,-0.03556533344,-0.04168531767,-0.04158754144,-0.03214601775
2026-02-24 00:00:00+00:00,-0.0419924159,-0.03909823817,-0.03556533344,-0.04168531767,-0.04158754144,-0.03214601775
2026-02-25 00:00:00+00:00,-0.0419924159,-0.03909823817,-0.03556533344,-0.04168531767,-0.04158754144,-0.03214601775
2026-02-26 00:00:00+00:00,-0.0419924159,-0.03909823817,-0.03556533344,-0.04168531767,-0.04158754144,-0.03214601775
2026-02-27 00:00:00+00:00,-0.0419924159,-0.03909823817,-0.03556533344,-0.04168531767,-0.04158754144,-0.03214601775
2026-02-28 00:00:00+00:00,-0.0419924159,-0.03909823817,-0.03556533344,-0.04168531767,-0.04158754144,-0.03214601775
2026-03-01 00:00:00+00:00,-0.0419924159,-0.03909823817,-0.03556533344,-0.04168531767,-0.04158754144,-0.03214601775
2026-03-02 00:00:00+00:00,-0.0419924159,-0.03909823817,-0.03556533344,-0.04168531767,-0.04158754144,-0.03214601775
2026-03-03 00:00:00+00:00,-0.0419924159,-0.03909823817,-0.03556533344,-0.04168531767,-0.04158754144,-0.03214601775
2026-03-04 00:00:00+00:00,-0.0419924159,-0.03909823817,-0.03556533344,-0.04168531767,-0.04158754144,-0.03214601775
2026-03-05 00:00:00+00:00,-0.0419924159,-0.03909823817,-0.03556533344,-0.04168531767,-0.04158754144,-0.03214601775
2026-03-06 00:00:00+00:00,-0.0419924159,-0.03909823817,-0.03556533344,-0.04168531767,-0.04158754144,-0.03214601775
2026-03-07 00:00:00+00:00,-0.0419924159,-0.03909823817,-0.03556533344,-0.04168531767,-0.04158754144,-0.03214601775
2026-03-08 00:00:00+00:00,-0.0419924159,-0.03909823817,-0.03556533344,-0.04168531767,-0.04158754144,-0.03214601775
2026-03-09 00:00:00+00:00,-0.0419924159,-0.03909823817,-0.03556533344,-0.04168531767,-0.04158754144,-0.03214601775
2026-03-10 00:00:00+00:00,-0.0419924159,-0.03909823817,-0.03556533344,-0.04168531767,-0.04158754144,-0.03214601775
2026-03-11 00:00:00+00:00,-0.0419924159,-0.03909823817,-0.03556533344,-0.04168531767,-0.04158754144,-0.03214601775
2026-03-12 00:00:00+00:00,-0.0419924159,-0.03909823817,-0.03556533344,-0.04168531767,-0.04158754144,-0.03214601775
2026-03-13 00:00:00+00:00,-0.0419924159,-0.03909823817,-0.03556533344,-0.04168531767,-0.04158754144,-0.03214601775
2026-03-14 00:00:00+00:00,-0.0419924159,-0.03909823817,-0.03556533344,-0.04168531767,-0.04158754144,-0.03214601775
2026-03-15 00:00:00+00:00,-0.0419924159,-0.03909823817,-0.03556533344,-0.04168531767,-0.04158754144,-0.03214601775
2026-03-16 00:00:00+00:00,-0.0419924159,-0.03909823817,-0.03556533344,-0.04168531767,-0.04158754144,-0.03214601775
2026-03-17 00:00:00+00:00,-0.0419924159,-0.03909823817,-0.03556533344,-0.04168531767,-0.04158754144,-0.03214601775
2026-03-18 00:00:00+00:00,-0.0419924159,-0.03909823817,-0.03556533344,-0.04168531767,-0.04158754144,-0.03214601775
2026-03-19 00:00:00+00:00,-0.0419924159,-0.03909823817,-0.03556533344,-0.04168531767,-0.04158754144,-0.03214601775
2026-03-20 00:00:00+00:00,-0.0419924159,-0.03909823817,-0.03556533344,-0.04168531767,-0.04158754144,-0.03214601775
2026-03-21 00:00:00+00:00,-0.0419924159,-0.03909823817,-0.03556533344,-0.04168531767,-0.04158754144,-0.03214601775
2026-03-22 00:00:00+00:00,-0.05991058044,-0.05438666495,-0.0503868281,-0.05734352128,-0.0559199241,-0.04784653729
2026-03-23 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-03-24 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-03-25 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-03-26 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-03-27 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-03-28 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-03-29 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-03-30 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-03-31 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-04-01 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-04-02 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-04-03 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-04-04 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-04-05 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-04-06 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-04-07 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-04-08 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-04-09 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-04-10 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-04-11 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-04-12 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-04-13 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-04-14 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-04-15 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-04-16 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-04-17 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-04-18 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-04-19 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-04-20 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-04-21 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-04-22 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-04-23 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-04-24 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-04-25 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-04-26 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-04-27 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-04-28 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-04-29 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-04-30 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-05-01 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-05-02 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-05-03 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-05-04 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-05-05 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-05-06 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-05-07 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-05-08 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-05-09 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-05-10 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-05-11 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-05-12 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-05-13 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-05-14 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-05-15 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-05-16 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-05-17 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-05-18 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-05-19 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-05-20 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-05-21 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-05-22 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-05-23 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-05-24 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-05-25 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-05-26 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-05-27 00:00:00+00:00,-0.06349844948,-0.05822847154,-0.05501643121,-0.06250759386,-0.06048223208,-0.05205590312
2026-05-28 00:00:00+00:00,-0.07283913853,-0.06470516834,-0.0604554379,-0.07080235838,-0.07147055025,-0.05874895589
2026-05-29 00:00:00+00:00,-0.07357717741,-0.063154206,-0.05688139461,-0.06840429999,-0.06726824414,-0.05705276218
2026-05-30 00:00:00+00:00,-0.05901668824,-0.04246530558,-0.03212102098,-0.03380675658,-0.01553237639,-0.05415748396
2026-05-31 00:00:00+00:00,-0.06236604139,-0.04536357092,-0.03476377579,-0.03656947923,-0.01900350841,-0.05541229808
2026-06-01 00:00:00+00:00,-0.06236604139,-0.04536357092,-0.03476377579,-0.03656947923,-0.01900350841,-0.05541229808
2026-06-02 00:00:00+00:00,-0.06236604139,-0.04536357092,-0.03476377579,-0.03656947923,-0.01900350841,-0.05541229808
2026-06-03 00:00:00+00:00,-0.06236604139,-0.04536357092,-0.03476377579,-0.03656947923,-0.01900350841,-0.05541229808
2026-06-04 00:00:00+00:00,-0.06236604139,-0.04536357092,-0.03476377579,-0.03656947923,-0.01900350841,-0.05541229808
2026-06-05 00:00:00+00:00,-0.06236604139,-0.04536357092,-0.03476377579,-0.03656947923,-0.01900350841,-0.05541229808
2026-06-06 00:00:00+00:00,-0.06236604139,-0.04536357092,-0.03476377579,-0.03656947923,-0.01900350841,-0.05541229808
2026-06-07 00:00:00+00:00,-0.06236604139,-0.04536357092,-0.03476377579,-0.03656947923,-0.01900350841,-0.05541229808
2026-06-08 00:00:00+00:00,-0.06236604139,-0.04536357092,-0.03476377579,-0.03656947923,-0.01900350841,-0.05541229808
2026-06-09 00:00:00+00:00,-0.06236604139,-0.04536357092,-0.03476377579,-0.03656947923,-0.01900350841,-0.05541229808
2026-06-10 00:00:00+00:00,-0.06236604139,-0.04536357092,-0.03476377579,-0.03656947923,-0.01900350841,-0.05541229808
2026-06-11 00:00:00+00:00,-0.06236604139,-0.04536357092,-0.03476377579,-0.03656947923,-0.01900350841,-0.05541229808
2026-06-12 00:00:00+00:00,-0.06236604139,-0.04536357092,-0.03476377579,-0.03656947923,-0.01900350841,-0.05541229808
2026-06-13 00:00:00+00:00,-0.06236604139,-0.04536357092,-0.03476377579,-0.03656947923,-0.01900350841,-0.05541229808
2026-06-14 00:00:00+00:00,-0.06236604139,-0.04536357092,-0.03476377579,-0.03656947923,-0.01900350841,-0.05541229808
2026-06-15 00:00:00+00:00,-0.06236604139,-0.04536357092,-0.03476377579,-0.03656947923,-0.01900350841,-0.05541229808
2026-06-16 00:00:00+00:00,-0.06236604139,-0.04536357092,-0.03476377579,-0.03656947923,-0.01900350841,-0.05541229808
2026-06-17 00:00:00+00:00,-0.06236604139,-0.04536357092,-0.03476377579,-0.03656947923,-0.01900350841,-0.05541229808
2026-06-18 00:00:00+00:00,-0.06236604139,-0.04536357092,-0.03476377579,-0.03656947923,-0.01900350841,-0.05541229808
2026-06-19 00:00:00+00:00,-0.06236604139,-0.04536357092,-0.03476377579,-0.03656947923,-0.01900350841,-0.05541229808
2026-06-20 00:00:00+00:00,-0.05616670545,-0.04069033273,-0.02639960825,-0.02437112133,-0.01595710912,-0.04958612508
2026-06-21 00:00:00+00:00,-0.06378847212,-0.04958956707,-0.0344714751,-0.03332982259,-0.02497470261,-0.05690947508
2026-06-22 00:00:00+00:00,-0.06378847212,-0.04958956707,-0.0344714751,-0.03332982259,-0.02497470261,-0.05690947508
2026-06-23 00:00:00+00:00,-0.06378847212,-0.04958956707,-0.0344714751,-0.03332982259,-0.02497470261,-0.05690947508
